lhgr,fuel_radius,gap_size,clad_thickness,coolant_temperature,time,volAverage(T),volAverage(Bu)
30000.0,0.004,0.00011,0.0005,563.1,21738322.380229183,1131.277,14422.19
30000.0,0.004,0.00011,0.0005,563.1,21889050.672935255,1131.245,14522.19
30000.0,0.004,0.00011,0.0005,563.1,22039778.965641327,1131.212,14622.19
30000.0,0.004,0.00011,0.0005,563.1,22190507.2583474,1131.179,14722.19
30000.0,0.004,0.00011,0.0005,563.1,22341235.551053472,1131.146,14822.19
30000.0,0.004,0.00011,0.0005,563.1,22491963.843759544,1131.112,14922.19
30000.0,0.004,0.00011,0.0005,563.1,22642692.136465617,1131.078,15022.19
30000.0,0.004,0.00011,0.0005,563.1,22793420.42917169,1131.044,15122.19
30000.0,0.004,0.00011,0.0005,563.1,22944148.72187776,1131.009,15222.19
30000.0,0.004,0.00011,0.0005,563.1,23094877.014583834,1130.974,15322.19
30000.0,0.004,0.00011,0.0005,563.1,23245605.307289906,1130.939,15422.19
30000.0,0.004,0.00011,0.0005,563.1,23396333.59999598,1130.903,15522.19
30000.0,0.004,0.00011,0.0005,563.1,23547061.89270205,1130.867,15622.19
30000.0,0.004,0.00011,0.0005,563.1,23697790.185408123,1130.831,15722.19
30000.0,0.004,0.00011,0.0005,563.1,23848518.478114195,1130.794,15822.19
30000.0,0.004,0.00011,0.0005,563.1,23999246.770820267,1130.757,15922.19
30000.0,0.004,0.00011,0.0005,563.1,24149975.06352634,1130.72,16022.19
30000.0,0.004,0.00011,0.0005,563.1,24300703.356232412,1130.682,16122.19
30000.0,0.004,0.00011,0.0005,563.1,24451431.648938484,1130.644,16222.19
30000.0,0.004,0.00011,0.0005,563.1,24602159.941644557,1130.605,16322.19
30000.0,0.004,0.00011,0.0005,563.1,24752888.23435063,1130.566,16422.19
30000.0,0.004,0.00011,0.0005,563.1,24903616.527056698,1130.527,16522.19
30000.0,0.004,0.00011,0.0005,563.1,25054344.819762766,1130.487,16622.19
30000.0,0.004,0.00011,0.0005,563.1,25205073.112468835,1130.447,16722.19
30000.0,0.004,0.00011,0.0005,563.1,25355801.405174904,1130.407,16822.19
30000.0,0.004,0.00011,0.0005,563.1,25506529.697880972,1130.366,16922.19
30000.0,0.004,0.00011,0.0005,563.1,25657257.99058704,1130.325,17022.19
30000.0,0.004,0.00011,0.0005,563.1,25807986.28329311,1130.284,17122.19
30000.0,0.004,0.00011,0.0005,563.1,25958714.575999178,1130.242,17222.19
30000.0,0.004,0.00011,0.0005,563.1,26109442.868705247,1130.2,17322.19
30000.0,0.004,0.00011,0.0005,563.1,26260171.161411315,1130.157,17422.19
30000.0,0.004,0.00011,0.0005,563.1,26410899.454117384,1130.114,17522.19
30000.0,0.004,0.00011,0.0005,563.1,26561627.746823452,1130.071,17622.19
30000.0,0.004,0.00011,0.0005,563.1,26712356.03952952,1130.027,17722.19
30000.0,0.004,0.00011,0.0005,563.1,26863084.33223559,1129.983,17822.19
30000.0,0.004,0.00011,0.0005,563.1,27013812.62494166,1129.938,17922.19
30000.0,0.004,0.00011,0.0005,563.1,27164540.917647727,1129.893,18022.19
30000.0,0.004,0.00011,0.0005,563.1,27315269.210353795,1129.848,18122.19
30000.0,0.004,0.00011,0.0005,563.1,27465997.503059864,1129.802,18222.19
30000.0,0.004,0.00011,0.0005,563.1,27616725.795765933,1129.756,18322.19
30000.0,0.004,0.00011,0.0005,563.1,27767454.088472,1129.71,18422.19
30000.0,0.004,0.00011,0.0005,563.1,27918182.38117807,1129.663,18522.19
30000.0,0.004,0.00011,0.0005,563.1,28068910.67388414,1129.616,18622.19
30000.0,0.004,0.00011,0.0005,563.1,28219638.966590207,1129.568,18722.19
30000.0,0.004,0.00011,0.0005,563.1,28370367.259296276,1129.52,18822.19
30000.0,0.004,0.00011,0.0005,563.1,28521095.552002344,1129.471,18922.19
30000.0,0.004,0.00011,0.0005,563.1,28671823.844708413,1129.422,19022.19
30000.0,0.004,0.00011,0.0005,563.1,28822552.13741448,1129.373,19122.19
30000.0,0.004,0.00011,0.0005,563.1,28973280.43012055,1129.324,19222.19
30000.0,0.004,0.00011,0.0005,563.1,29124008.72282662,1129.273,19322.19
30000.0,0.004,0.00011,0.0005,563.1,29274737.015532687,1129.223,19422.19
30000.0,0.004,0.00011,0.0005,563.1,29425465.308238756,1129.172,19522.19
30000.0,0.004,0.00011,0.0005,563.1,29576193.600944825,1129.121,19622.19
30000.0,0.004,0.00011,0.0005,563.1,29726921.893650893,1129.069,19722.19
30000.0,0.004,0.00011,0.0005,563.1,29877650.18635696,1129.017,19822.19
30000.0,0.004,0.00011,0.0005,563.1,30028378.47906303,1128.964,19922.19
30000.0,0.004,0.00011,0.0005,563.1,30145800.0,1128.922,20000.09
20000.0,0.005,0.0002,0.001,563.1,0.0,300.0,0.0
20000.0,0.005,0.0002,0.001,563.1,1.0,574.4434,4.717834e-06
20000.0,0.005,0.0002,0.001,563.1,60.0,1172.889,0.01670585
20000.0,0.005,0.0002,0.001,563.1,42119.33216592069,1173.346,11.92244
20000.0,0.005,0.0002,0.001,563.1,395388.76816550136,1165.42,111.9224
20000.0,0.005,0.0002,0.001,563.1,748658.204165082,1145.675,211.9224
20000.0,0.005,0.0002,0.001,563.1,1101927.6401646626,1133.744,311.9224
20000.0,0.005,0.0002,0.001,563.1,1455197.0761642433,1125.103,411.9224
20000.0,0.005,0.0002,0.001,563.1,1808466.512163824,1118.286,511.9224
20000.0,0.005,0.0002,0.001,563.1,2161735.9481634046,1112.633,611.9224
20000.0,0.005,0.0002,0.001,563.1,2515005.3841629853,1107.785,711.9224
20000.0,0.005,0.0002,0.001,563.1,2868274.820162566,1103.541,811.9224
20000.0,0.005,0.0002,0.001,563.1,3221544.2561621466,1099.772,911.9224
20000.0,0.005,0.0002,0.001,563.1,3574813.692161727,1096.387,1011.922
20000.0,0.005,0.0002,0.001,563.1,3928083.128161308,1093.318,1111.922
20000.0,0.005,0.0002,0.001,563.1,4281352.564160889,1090.515,1211.922
20000.0,0.005,0.0002,0.001,563.1,4634622.00016047,1087.936,1311.922
20000.0,0.005,0.0002,0.001,563.1,4987891.43616005,1085.552,1411.922
20000.0,0.005,0.0002,0.001,563.1,5341160.872159631,1083.34,1511.922
20000.0,0.005,0.0002,0.001,563.1,5694430.308159212,1081.277,1611.922
20000.0,0.005,0.0002,0.001,563.1,6047699.744158792,1079.348,1711.922
20000.0,0.005,0.0002,0.001,563.1,6400969.180158373,1077.538,1811.922
20000.0,0.005,0.0002,0.001,563.1,6754238.616157954,1075.834,1911.922
20000.0,0.005,0.0002,0.001,563.1,7107508.052157534,1074.227,2011.922
20000.0,0.005,0.0002,0.001,563.1,7460777.488157115,1072.708,2111.922
20000.0,0.005,0.0002,0.001,563.1,7814046.924156696,1071.268,2211.922
20000.0,0.005,0.0002,0.001,563.1,8167316.360156276,1069.901,2311.922
20000.0,0.005,0.0002,0.001,563.1,8520585.796155857,1068.601,2411.922
20000.0,0.005,0.0002,0.001,563.1,8873855.232155439,1067.363,2511.922
20000.0,0.005,0.0002,0.001,563.1,9227124.66815502,1066.182,2611.922
20000.0,0.005,0.0002,0.001,563.1,9580394.104154602,1065.054,2711.922
20000.0,0.005,0.0002,0.001,563.1,9933663.540154183,1063.975,2811.922
20000.0,0.005,0.0002,0.001,563.1,10286932.976153765,1062.942,2911.922
20000.0,0.005,0.0002,0.001,563.1,10640202.412153346,1061.952,3011.922
20000.0,0.005,0.0002,0.001,563.1,10993471.848152928,1061.002,3111.922
20000.0,0.005,0.0002,0.001,563.1,11346741.28415251,1060.09,3211.922
20000.0,0.005,0.0002,0.001,563.1,11700010.720152091,1059.213,3311.922
20000.0,0.005,0.0002,0.001,563.1,12053280.156151673,1058.37,3411.922
20000.0,0.005,0.0002,0.001,563.1,12406549.592151254,1057.558,3511.922
20000.0,0.005,0.0002,0.001,563.1,12759819.028150836,1056.775,3611.922
20000.0,0.005,0.0002,0.001,563.1,13113088.464150418,1056.021,3711.922
20000.0,0.005,0.0002,0.001,563.1,13466357.90015,1055.294,3811.922
20000.0,0.005,0.0002,0.001,563.1,13819627.33614958,1054.592,3911.922
20000.0,0.005,0.0002,0.001,563.1,14172896.772149162,1053.914,4011.922
20000.0,0.005,0.0002,0.001,563.1,14526166.208148744,1053.259,4111.922
20000.0,0.005,0.0002,0.001,563.1,14879435.644148326,1052.626,4211.922
20000.0,0.005,0.0002,0.001,563.1,15232705.080147907,1052.014,4311.922
20000.0,0.005,0.0002,0.001,563.1,15585974.516147489,1051.422,4411.922
20000.0,0.005,0.0002,0.001,563.1,15939243.95214707,1050.848,4511.922
20000.0,0.005,0.0002,0.001,563.1,16292513.388146652,1050.293,4611.922
20000.0,0.005,0.0002,0.001,563.1,16645782.824146233,1049.756,4711.922
20000.0,0.005,0.0002,0.001,563.1,16999052.260145813,1049.235,4811.922
20000.0,0.005,0.0002,0.001,563.1,17352321.696145393,1048.73,4911.922
20000.0,0.005,0.0002,0.001,563.1,17705591.132144973,1048.968,5011.922
20000.0,0.005,0.0002,0.001,563.1,18058860.568144552,1049.208,5111.922
20000.0,0.005,0.0002,0.001,563.1,18412130.004144132,1049.449,5211.922
20000.0,0.005,0.0002,0.001,563.1,18765399.440143712,1049.625,5311.922
20000.0,0.005,0.0002,0.001,563.1,19118668.87614329,1049.616,5411.922
20000.0,0.005,0.0002,0.001,563.1,19471938.31214287,1049.608,5511.922
20000.0,0.005,0.0002,0.001,563.1,19825207.74814245,1049.6,5611.922
20000.0,0.005,0.0002,0.001,563.1,20178477.18414203,1049.592,5711.922
20000.0,0.005,0.0002,0.001,563.1,20531746.62014161,1049.585,5811.922
20000.0,0.005,0.0002,0.001,563.1,20885016.05614119,1049.578,5911.922
20000.0,0.005,0.0002,0.001,563.1,21238285.49214077,1049.572,6011.922
20000.0,0.005,0.0002,0.001,563.1,21591554.92814035,1049.566,6111.922
20000.0,0.005,0.0002,0.001,563.1,21944824.36413993,1049.56,6211.922
20000.0,0.005,0.0002,0.001,563.1,22298093.80013951,1049.555,6311.922
20000.0,0.005,0.0002,0.001,563.1,22651363.23613909,1049.55,6411.922
20000.0,0.005,0.0002,0.001,563.1,23004632.67213867,1049.545,6511.922
20000.0,0.005,0.0002,0.001,563.1,23357902.10813825,1049.541,6611.922
20000.0,0.005,0.0002,0.001,563.1,23711171.544137828,1049.537,6711.922
20000.0,0.005,0.0002,0.001,563.1,24064440.980137408,1049.533,6811.922
20000.0,0.005,0.0002,0.001,563.1,24417710.416136988,1049.529,6911.922
20000.0,0.005,0.0002,0.001,563.1,24770979.852136567,1049.526,7011.922
20000.0,0.005,0.0002,0.001,563.1,25124249.288136147,1049.523,7111.922
20000.0,0.005,0.0002,0.001,563.1,25477518.724135727,1049.52,7211.922
20000.0,0.005,0.0002,0.001,563.1,25830788.160135306,1049.517,7311.922
20000.0,0.005,0.0002,0.001,563.1,26184057.596134886,1049.515,7411.922
20000.0,0.005,0.0002,0.001,563.1,26537327.032134466,1049.512,7511.922
20000.0,0.005,0.0002,0.001,563.1,26890596.468134046,1049.51,7611.922
20000.0,0.005,0.0002,0.001,563.1,27243865.904133625,1049.508,7711.922
20000.0,0.005,0.0002,0.001,563.1,27597135.340133205,1049.506,7811.922
20000.0,0.005,0.0002,0.001,563.1,27950404.776132785,1049.504,7911.922
20000.0,0.005,0.0002,0.001,563.1,28303674.212132365,1049.502,8011.922
20000.0,0.005,0.0002,0.001,563.1,28656943.648131944,1049.501,8111.922
20000.0,0.005,0.0002,0.001,563.1,29010213.084131524,1049.499,8211.922
20000.0,0.005,0.0002,0.001,563.1,29363482.5201311,1049.498,8311.922
20000.0,0.005,0.0002,0.001,563.1,29716751.956130676,1049.496,8411.922
20000.0,0.005,0.0002,0.001,563.1,30070021.392130252,1049.495,8511.922
20000.0,0.005,0.0002,0.001,563.1,30423290.828129828,1049.494,8611.922
20000.0,0.005,0.0002,0.001,563.1,30776560.264129404,1049.493,8711.922
20000.0,0.005,0.0002,0.001,563.1,31129829.70012898,1049.492,8811.922
20000.0,0.005,0.0002,0.001,563.1,31483099.136128556,1049.491,8911.922
20000.0,0.005,0.0002,0.001,563.1,31836368.572128132,1049.49,9011.922
20000.0,0.005,0.0002,0.001,563.1,32189638.008127708,1049.489,9111.922
20000.0,0.005,0.0002,0.001,563.1,32542907.444127284,1049.488,9211.922
20000.0,0.005,0.0002,0.001,563.1,32896176.88012686,1049.487,9311.922
20000.0,0.005,0.0002,0.001,563.1,33249446.316126436,1049.486,9411.922
20000.0,0.005,0.0002,0.001,563.1,33602715.75212602,1049.485,9511.922
20000.0,0.005,0.0002,0.001,563.1,33955985.1881256,1049.484,9611.922
20000.0,0.005,0.0002,0.001,563.1,34309254.62412518,1049.483,9711.922
20000.0,0.005,0.0002,0.001,563.1,34662524.06012476,1049.482,9811.922
20000.0,0.005,0.0002,0.001,563.1,35015793.49612434,1049.481,9911.922
20000.0,0.005,0.0002,0.001,563.1,35369062.93212392,1049.479,10011.92
20000.0,0.005,0.0002,0.001,563.1,35722332.3681235,1049.478,10111.92
20000.0,0.005,0.0002,0.001,563.1,36075601.80412308,1049.477,10211.92
20000.0,0.005,0.0002,0.001,563.1,36428871.24012266,1049.476,10311.92
20000.0,0.005,0.0002,0.001,563.1,36782140.67612224,1049.475,10411.92
20000.0,0.005,0.0002,0.001,563.1,37135410.11212182,1049.473,10511.92
20000.0,0.005,0.0002,0.001,563.1,37488679.5481214,1049.472,10611.92
20000.0,0.005,0.0002,0.001,563.1,37841948.98412098,1049.47,10711.92
20000.0,0.005,0.0002,0.001,563.1,38195218.42012056,1049.469,10811.92
20000.0,0.005,0.0002,0.001,563.1,38548487.85612014,1049.467,10911.92
20000.0,0.005,0.0002,0.001,563.1,38901757.29211973,1049.465,11011.92
20000.0,0.005,0.0002,0.001,563.1,39255026.728119306,1049.463,11111.92
20000.0,0.005,0.0002,0.001,563.1,39608296.164118886,1049.461,11211.92
20000.0,0.005,0.0002,0.001,563.1,39961565.600118466,1049.459,11311.92
20000.0,0.005,0.0002,0.001,563.1,40314835.036118045,1049.457,11411.92
20000.0,0.005,0.0002,0.001,563.1,40668104.472117625,1049.455,11511.92
20000.0,0.005,0.0002,0.001,563.1,41021373.908117205,1049.452,11611.92
20000.0,0.005,0.0002,0.001,563.1,41374643.344116785,1049.45,11711.92
20000.0,0.005,0.0002,0.001,563.1,41727912.780116364,1049.447,11811.92
20000.0,0.005,0.0002,0.001,563.1,42081182.216115944,1049.444,11911.92
20000.0,0.005,0.0002,0.001,563.1,42434451.652115524,1049.441,12011.92
20000.0,0.005,0.0002,0.001,563.1,42787721.0881151,1049.438,12111.92
20000.0,0.005,0.0002,0.001,563.1,43140990.52411468,1049.435,12211.92
20000.0,0.005,0.0002,0.001,563.1,43494259.96011426,1049.432,12311.92
20000.0,0.005,0.0002,0.001,563.1,43847529.39611384,1049.428,12411.92
20000.0,0.005,0.0002,0.001,563.1,44200798.83211342,1049.425,12511.92
20000.0,0.005,0.0002,0.001,563.1,44554068.268113,1049.421,12611.92
20000.0,0.005,0.0002,0.001,563.1,44907337.70411258,1049.417,12711.92
20000.0,0.005,0.0002,0.001,563.1,45260607.14011216,1049.413,12811.92
20000.0,0.005,0.0002,0.001,563.1,45613876.57611174,1049.409,12911.92
20000.0,0.005,0.0002,0.001,563.1,45967146.01211132,1049.404,13011.92
20000.0,0.005,0.0002,0.001,563.1,46320415.4481109,1049.4,13111.92
20000.0,0.005,0.0002,0.001,563.1,46673684.88411048,1049.395,13211.92
20000.0,0.005,0.0002,0.001,563.1,47026954.32011006,1049.39,13311.92
20000.0,0.005,0.0002,0.001,563.1,47380223.75610964,1049.385,13411.92
20000.0,0.005,0.0002,0.001,563.1,47733493.19210922,1049.38,13511.92
20000.0,0.005,0.0002,0.001,563.1,48086762.6281088,1049.374,13611.92
20000.0,0.005,0.0002,0.001,563.1,48440032.06410838,1049.369,13711.92
20000.0,0.005,0.0002,0.001,563.1,48793301.50010796,1049.363,13811.92
20000.0,0.005,0.0002,0.001,563.1,49146570.93610754,1049.357,13911.92
20000.0,0.005,0.0002,0.001,563.1,49499840.37210712,1049.351,14011.92
20000.0,0.005,0.0002,0.001,563.1,49853109.808106706,1049.344,14111.92
20000.0,0.005,0.0002,0.001,563.1,50206379.244106285,1049.338,14211.92
20000.0,0.005,0.0002,0.001,563.1,50559648.680105865,1049.331,14311.92
20000.0,0.005,0.0002,0.001,563.1,50912918.116105445,1049.324,14411.92
20000.0,0.005,0.0002,0.001,563.1,51266187.552105024,1049.317,14511.92
20000.0,0.005,0.0002,0.001,563.1,51619456.988104604,1049.31,14611.92
20000.0,0.005,0.0002,0.001,563.1,51972726.424104184,1049.302,14711.92
20000.0,0.005,0.0002,0.001,563.1,52325995.86010376,1049.294,14811.92
20000.0,0.005,0.0002,0.001,563.1,52679265.29610334,1049.286,14911.92
20000.0,0.005,0.0002,0.001,563.1,53032534.73210292,1049.278,15011.92
20000.0,0.005,0.0002,0.001,563.1,53385804.1681025,1049.27,15111.92
20000.0,0.005,0.0002,0.001,563.1,53739073.60410208,1049.261,15211.92
20000.0,0.005,0.0002,0.001,563.1,54092343.04010166,1049.252,15311.92
20000.0,0.005,0.0002,0.001,563.1,54445612.47610124,1049.243,15411.92
20000.0,0.005,0.0002,0.001,563.1,54798881.91210082,1049.234,15511.92
20000.0,0.005,0.0002,0.001,563.1,55152151.3481004,1049.224,15611.92
20000.0,0.005,0.0002,0.001,563.1,55505420.78409998,1049.215,15711.92
20000.0,0.005,0.0002,0.001,563.1,55858690.22009956,1049.205,15811.92
20000.0,0.005,0.0002,0.001,563.1,56211959.65609914,1049.194,15911.92
20000.0,0.005,0.0002,0.001,563.1,56565229.09209873,1049.184,16011.92
20000.0,0.005,0.0002,0.001,563.1,56918498.52809831,1049.173,16111.92
20000.0,0.005,0.0002,0.001,563.1,57271767.96409789,1049.163,16211.92
20000.0,0.005,0.0002,0.001,563.1,57625037.40009747,1049.152,16311.92
20000.0,0.005,0.0002,0.001,563.1,57978306.83609705,1049.14,16411.92
20000.0,0.005,0.0002,0.001,563.1,58331576.27209663,1049.129,16511.92
20000.0,0.005,0.0002,0.001,563.1,58684845.708096206,1049.117,16611.92
20000.0,0.005,0.0002,0.001,563.1,59038115.144095786,1049.105,16711.92
20000.0,0.005,0.0002,0.001,563.1,59391384.580095366,1049.093,16811.92
20000.0,0.005,0.0002,0.001,563.1,59744654.016094945,1049.08,16911.92
20000.0,0.005,0.0002,0.001,563.1,60097923.452094525,1049.067,17011.92
20000.0,0.005,0.0002,0.001,563.1,60451192.888094105,1049.054,17111.92
20000.0,0.005,0.0002,0.001,563.1,60804462.324093685,1049.041,17211.92
20000.0,0.005,0.0002,0.001,563.1,61157731.760093264,1049.028,17311.92
20000.0,0.005,0.0002,0.001,563.1,61511001.196092844,1049.014,17411.92
20000.0,0.005,0.0002,0.001,563.1,61864270.632092424,1049.0,17511.92
20000.0,0.005,0.0002,0.001,563.1,62217540.068092,1048.986,17611.92
20000.0,0.005,0.0002,0.001,563.1,62570809.50409158,1048.971,17711.92
20000.0,0.005,0.0002,0.001,563.1,62924078.94009116,1048.957,17811.92
20000.0,0.005,0.0002,0.001,563.1,63277348.37609074,1048.942,17911.92
20000.0,0.005,0.0002,0.001,563.1,63630617.81209032,1048.927,18011.92
20000.0,0.005,0.0002,0.001,563.1,63983887.2480899,1048.911,18111.92
20000.0,0.005,0.0002,0.001,563.1,64337156.68408948,1048.896,18211.92
20000.0,0.005,0.0002,0.001,563.1,64690426.12008906,1048.88,18311.92
20000.0,0.005,0.0002,0.001,563.1,65043695.55608864,1048.863,18411.92
20000.0,0.005,0.0002,0.001,563.1,65396964.99208822,1048.847,18511.92
20000.0,0.005,0.0002,0.001,563.1,65750234.4280878,1048.83,18611.92
20000.0,0.005,0.0002,0.001,563.1,66103503.86408738,1048.813,18711.92
20000.0,0.005,0.0002,0.001,563.1,66456773.30008696,1048.796,18811.92
20000.0,0.005,0.0002,0.001,563.1,66810042.73608654,1048.779,18911.92
20000.0,0.005,0.0002,0.001,563.1,67163312.17208612,1048.761,19011.92
20000.0,0.005,0.0002,0.001,563.1,67516581.60808569,1048.743,19111.92
20000.0,0.005,0.0002,0.001,563.1,67869851.04408526,1048.725,19211.92
20000.0,0.005,0.0002,0.001,563.1,68223120.48008484,1048.706,19311.92
20000.0,0.005,0.0002,0.001,563.1,68576389.91608441,1048.688,19411.92
20000.0,0.005,0.0002,0.001,563.1,68929659.35208398,1048.669,19511.92
20000.0,0.005,0.0002,0.001,563.1,69282928.78808355,1048.649,19611.92
20000.0,0.005,0.0002,0.001,563.1,69636198.22408313,1048.63,19711.92
20000.0,0.005,0.0002,0.001,563.1,69989467.6600827,1048.61,19811.92
20000.0,0.005,0.0002,0.001,563.1,70342737.09608227,1048.59,19911.92
20000.0,0.005,0.0002,0.001,563.1,70654200.0,1048.572,20000.09
10000.0,0.0045,0.00011,0.0005,563.1,0.0,300.0,0.0
10000.0,0.0045,0.00011,0.0005,563.1,1.0,567.116,2.912243e-06
10000.0,0.0045,0.00011,0.0005,563.1,60.0,787.2809,0.01031225
10000.0,0.0045,0.00011,0.0005,563.1,44681.878825529784,787.4688,7.807299
10000.0,0.0045,0.00011,0.0005,563.1,616978.3651922242,784.8427,107.8073
10000.0,0.0045,0.00011,0.0005,563.1,1189274.8515589184,777.1872,207.8073
10000.0,0.0045,0.00011,0.0005,563.1,1761571.3379256127,772.6473,307.8073
10000.0,0.0045,0.00011,0.0005,563.1,2333867.824292307,769.3935,407.8073
10000.0,0.0045,0.00011,0.0005,563.1,2906164.310659001,766.8425,507.8073
10000.0,0.0045,0.00011,0.0005,563.1,3478460.7970256954,764.7367,607.8073
10000.0,0.0045,0.00011,0.0005,563.1,4050757.28339239,762.9405,707.8073
10000.0,0.0045,0.00011,0.0005,563.1,4623053.769759084,761.374,807.8073
10000.0,0.0045,0.00011,0.0005,563.1,5195350.256125778,759.986,907.8073
10000.0,0.0045,0.00011,0.0005,563.1,5767646.742492473,758.7415,1007.807
10000.0,0.0045,0.00011,0.0005,563.1,6339943.228859168,757.6152,1107.807
10000.0,0.0045,0.00011,0.0005,563.1,6912239.715225861,756.5884,1207.807
10000.0,0.0045,0.00011,0.0005,563.1,7484536.201592555,755.6465,1307.807
10000.0,0.0045,0.00011,0.0005,563.1,8056832.687959249,754.7781,1407.807
10000.0,0.0045,0.00011,0.0005,563.1,8629129.174325943,753.9739,1507.807
10000.0,0.0045,0.00011,0.0005,563.1,9201425.660692636,753.2262,1607.807
10000.0,0.0045,0.00011,0.0005,563.1,9773722.147059329,752.5287,1707.807
10000.0,0.0045,0.00011,0.0005,563.1,10346018.633426022,751.8761,1807.807
10000.0,0.0045,0.00011,0.0005,563.1,10918315.119792715,751.2639,1907.807
10000.0,0.0045,0.00011,0.0005,563.1,11490611.606159408,750.6882,2007.807
10000.0,0.0045,0.00011,0.0005,563.1,12062908.0925261,750.1455,2107.807
10000.0,0.0045,0.00011,0.0005,563.1,12635204.578892795,749.6331,2207.807
10000.0,0.0045,0.00011,0.0005,563.1,13207501.06525949,749.1483,2307.807
10000.0,0.0045,0.00011,0.0005,563.1,13779797.551626185,748.6889,2407.807
10000.0,0.0045,0.00011,0.0005,563.1,14352094.03799288,748.2529,2507.807
10000.0,0.0045,0.00011,0.0005,563.1,14924390.524359575,747.8385,2607.807
10000.0,0.0045,0.00011,0.0005,563.1,15496687.01072627,747.4442,2707.807
10000.0,0.0045,0.00011,0.0005,563.1,16068983.497092964,747.0686,2807.807
10000.0,0.0045,0.00011,0.0005,563.1,16641279.983459659,746.7103,2907.807
10000.0,0.0045,0.00011,0.0005,563.1,17213576.469826356,746.3683,3007.807
10000.0,0.0045,0.00011,0.0005,563.1,17785872.956193052,746.0416,3107.807
10000.0,0.0045,0.00011,0.0005,563.1,18358169.44255975,745.7291,3207.807
10000.0,0.0045,0.00011,0.0005,563.1,18930465.928926446,745.43,3307.807
10000.0,0.0045,0.00011,0.0005,563.1,19502762.415293142,745.1436,3407.807
10000.0,0.0045,0.00011,0.0005,563.1,20075058.90165984,744.8691,3507.807
10000.0,0.0045,0.00011,0.0005,563.1,20647355.388026536,744.6059,3607.807
10000.0,0.0045,0.00011,0.0005,563.1,21219651.874393232,744.3533,3707.807
10000.0,0.0045,0.00011,0.0005,563.1,21791948.36075993,744.1108,3807.807
10000.0,0.0045,0.00011,0.0005,563.1,22364244.847126625,743.878,3907.807
10000.0,0.0045,0.00011,0.0005,563.1,22936541.333493322,743.6543,4007.807
10000.0,0.0045,0.00011,0.0005,563.1,23508837.81986002,743.4392,4107.807
10000.0,0.0045,0.00011,0.0005,563.1,24081134.306226715,743.2324,4207.807
10000.0,0.0045,0.00011,0.0005,563.1,24653430.792593412,743.0335,4307.807
10000.0,0.0045,0.00011,0.0005,563.1,25225727.27896011,742.8422,4407.807
10000.0,0.0045,0.00011,0.0005,563.1,25798023.765326805,742.6581,4507.807
10000.0,0.0045,0.00011,0.0005,563.1,26370320.251693502,742.4807,4607.807
10000.0,0.0045,0.00011,0.0005,563.1,26942616.7380602,742.31,4707.807
10000.0,0.0045,0.00011,0.0005,563.1,27514913.224426895,742.1456,4807.807
10000.0,0.0045,0.00011,0.0005,563.1,28087209.710793592,741.9872,4907.807
10000.0,0.0045,0.00011,0.0005,563.1,28659506.19716029,742.0842,5007.807
10000.0,0.0045,0.00011,0.0005,563.1,29231802.683526985,742.1934,5107.807
10000.0,0.0045,0.00011,0.0005,563.1,29804099.169893682,742.3031,5207.807
10000.0,0.0045,0.00011,0.0005,563.1,30376395.65626038,742.3813,5307.807
10000.0,0.0045,0.00011,0.0005,563.1,30948692.142627075,742.3451,5407.807
10000.0,0.0045,0.00011,0.0005,563.1,31520988.628993772,742.3094,5507.807
10000.0,0.0045,0.00011,0.0005,563.1,32093285.11536047,742.274,5607.807
10000.0,0.0045,0.00011,0.0005,563.1,32665581.601727165,742.239,5707.807
10000.0,0.0045,0.00011,0.0005,563.1,33237878.088093862,742.2043,5807.807
10000.0,0.0045,0.00011,0.0005,563.1,33810174.57446056,742.17,5907.807
10000.0,0.0045,0.00011,0.0005,563.1,34382471.060827255,742.1359,6007.807
10000.0,0.0045,0.00011,0.0005,563.1,34954767.54719395,742.1022,6107.807
10000.0,0.0045,0.00011,0.0005,563.1,35527064.03356065,742.0687,6207.807
10000.0,0.0045,0.00011,0.0005,563.1,36099360.519927345,742.0355,6307.807
10000.0,0.0045,0.00011,0.0005,563.1,36671657.00629404,742.0026,6407.807
10000.0,0.0045,0.00011,0.0005,563.1,37243953.49266074,741.9699,6507.807
10000.0,0.0045,0.00011,0.0005,563.1,37816249.979027435,741.9374,6607.807
10000.0,0.0045,0.00011,0.0005,563.1,38388546.46539413,741.9052,6707.807
10000.0,0.0045,0.00011,0.0005,563.1,38960842.95176083,741.8732,6807.807
10000.0,0.0045,0.00011,0.0005,563.1,39533139.438127525,741.8413,6907.807
10000.0,0.0045,0.00011,0.0005,563.1,40105435.92449422,741.8096,7007.807
10000.0,0.0045,0.00011,0.0005,563.1,40677732.41086092,741.7782,7107.807
10000.0,0.0045,0.00011,0.0005,563.1,41250028.897227615,741.7468,7207.807
10000.0,0.0045,0.00011,0.0005,563.1,41822325.38359431,741.7157,7307.807
10000.0,0.0045,0.00011,0.0005,563.1,42394621.86996101,741.6846,7407.807
10000.0,0.0045,0.00011,0.0005,563.1,42966918.356327705,741.6537,7507.807
10000.0,0.0045,0.00011,0.0005,563.1,43539214.8426944,741.623,7607.807
10000.0,0.0045,0.00011,0.0005,563.1,44111511.3290611,741.5923,7707.807
10000.0,0.0045,0.00011,0.0005,563.1,44683807.815427795,741.5617,7807.807
